train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/critic_loss,train/actor_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
0.001,224490,0.2646258771419525,1.824682593345642,7716,63.55,6248,287,1796024,89151.7109375,-4345.80078125,9679.67127271,,
0.001,224547,0.06764471530914307,1.7925424575805664,7720,62.89,6249,287,1796480,172765.453125,-4216.1513671875,9687.95185189,,
0.001,224586,-0.14435890316963196,1.788128137588501,7724,64.08,6250,287,1796792,50791.9140625,-4389.8583984375,9688.16710187,,
0.001,224658,0.1698400229215622,1.7951774597167969,7728,58.73,6251,287,1797368,42556.3984375,-4053.0390625,10119.31484527,,
0.001,224692,0.06562229990959167,1.7913788557052612,7732,59.37,6252,287,1797640,97670.5859375,-3822.19482421875,10124.10411852,,
0.001,224725,-0.0012208446860313416,1.7880921363830566,7736,65.68,6253,287,1797904,63944.859375,-3943.486572265625,10124.131324420001,,
0.001,224741,-0.1418881118297577,1.7894980907440186,7740,62.3,6253,287,1798032,56849.234375,-3991.0322265625,10163.814023649998,,
0.001,224806,-0.18615183234214783,1.8035725355148315,7744,62.15,6255,287,1798552,53974.4296875,-4317.841796875,10008.018650409998,,
0.001,224871,-0.0718812495470047,1.8059263229370117,7748,61.27,6256,287,1799072,80341.53125,-4025.9189453125,9778.629392979998,,
0.001,224915,-0.17834387719631195,1.8147708177566528,7752,61.15,6258,287,1799424,75065.40625,-4583.62109375,9788.18596981,,
0.001,224987,0.13536223769187927,1.8306820392608643,7755,62.25,6260,287,1800000,42517.8828125,-3862.010009765625,9789.33749672,,
,,,,,,,,1800000,,,,-8119.540008999999,121.0
0.001,224990,-0.021631591022014618,1.830837368965149,7756,62.01,6261,287,1800024,39241.06640625,-3771.25927734375,9788.103233970001,,
0.001,225028,-0.0844474732875824,1.8271255493164062,7760,62.77,6262,287,1800328,41278.6953125,-4177.9375,9788.823002739999,,
0.001,225050,0.1911911517381668,1.820735216140747,7764,75.72,6262,287,1800504,44429.8046875,-3968.082763671875,8931.164159619999,,
0.001,225093,0.0451589971780777,1.8061174154281616,7768,77.55,6263,287,1800848,87938.875,-4238.95703125,8746.273911739998,,
0.001,225124,-0.02830960974097252,1.7990543842315674,7772,77.85,6264,287,1801096,46810.56640625,-4038.949462890625,8747.66644263,,
0.001,225147,-0.15296851098537445,1.7987288236618042,7776,77.0,6265,287,1801280,75303.84375,-4275.75,8745.10460423,,
0.001,225168,0.13057056069374084,1.802259922027588,7780,76.74,6266,287,1801448,341926.40625,-4208.03857421875,8746.06300966,,
0.001,225204,-0.16646453738212585,1.8102662563323975,7784,75.91,6267,287,1801736,47311.11328125,-4202.25390625,8746.45355532,,
0.001,225223,-0.0961885005235672,1.8167062997817993,7788,75.52,6268,287,1801888,73178.0234375,-4402.4765625,8747.25902506,,
0.001,225256,-0.2195841670036316,1.830346703529358,7792,75.28,6268,287,1802152,209888.78125,-4438.47265625,8746.378795449999,,
0.001,225277,0.03262881934642792,1.8374006748199463,7796,76.11,6269,287,1802320,339088.6875,-4003.663818359375,8872.107843889999,,
0.001,225311,0.11395223438739777,1.8476482629776,7800,76.59,6269,287,1802592,50862.0703125,-4307.1005859375,8873.405100209999,,
0.001,225346,-0.0514177531003952,1.8564109802246094,7804,72.9,6270,287,1802872,107891.015625,-4277.84521484375,9631.492345019999,,
0.001,225368,-0.17022410035133362,1.8588247299194336,7808,72.84,6270,287,1803048,53348.2578125,-4418.1005859375,9631.31357853,,
0.001,225403,-0.05128723382949829,1.8557536602020264,7812,72.74,6271,287,1803328,85438.78125,-4240.732421875,9629.90654223,,
0.001,225431,-0.05892083793878555,1.851291537284851,7816,73.94,6272,287,1803552,76622.046875,-4015.53955078125,9622.73732402,,
0.001,225452,-0.3492352366447449,1.854767084121704,7820,72.98,6272,287,1803720,80415.5625,-4448.46142578125,9624.643987070001,,
0.001,225472,-0.10027312487363815,1.8641557693481445,7824,71.26,6273,287,1803880,273785.75,-4095.60595703125,9624.92860441,,
0.001,225509,-0.09302245080471039,1.8809596300125122,7828,69.91,6274,287,1804176,66655.1171875,-4037.89111328125,9621.658627739998,,
0.001,225536,-0.17882077395915985,1.8913779258728027,7832,69.05,6274,287,1804392,47530.33203125,-4348.86572265625,9619.312398050002,,
0.001,225569,0.10814262926578522,1.9003978967666626,7836,63.09,6275,287,1804656,59280.078125,-4224.59033203125,9618.85421937,,
0.001,225600,0.11884644627571106,1.9032492637634277,7840,63.1,6276,287,1804904,41060.96875,-4342.9521484375,9432.51456565,,
0.001,225628,-0.0817309021949768,1.9076731204986572,7844,63.22,6276,287,1805128,106809.765625,-4600.1630859375,9585.707488790002,,
0.001,225674,0.0012594908475875854,1.9143708944320679,7848,61.47,6277,287,1805496,122099.5625,-4146.42333984375,9815.63498293,,
0.001,225729,-0.03194022551178932,1.924079179763794,7852,74.41,6278,287,1805936,53627.58203125,-4359.91064453125,8812.79433389,,
0.001,225765,0.15347634255886078,1.9331133365631104,7856,73.85,6279,287,1806224,32779.6328125,-4462.6337890625,8814.307227070001,,
0.001,225804,-0.16473975777626038,1.930349588394165,7860,74.12,6280,287,1806536,52559.9765625,-4299.63916015625,8815.324782819998,,
0.001,225824,0.1630590409040451,1.930290937423706,7864,63.52,6280,287,1806696,76358.875,-4256.70361328125,9672.023635219999,,
0.001,225854,0.28851184248924255,1.9267029762268066,7868,61.46,6281,287,1806936,63964.33203125,-4294.07958984375,9854.33147684,,
0.001,225889,0.10260529816150665,1.9135318994522095,7872,60.59,6282,287,1807216,40037.328125,-3989.489501953125,9850.961105870001,,
0.001,225918,0.21126633882522583,1.8986173868179321,7876,65.24,6282,287,1807448,103613.015625,-3967.750732421875,9854.65055371,,
0.001,225952,0.06768929213285446,1.887648344039917,7880,65.96,6283,287,1807720,49803.60546875,-4291.13232421875,9852.510783400001,,
0.001,225999,-0.29014477133750916,1.876938819885254,7884,66.0,6284,287,1808096,70737.8359375,-3976.74853515625,9851.32221623,,
0.001,226035,0.07609416544437408,1.8803733587265015,7888,66.76,6284,287,1808384,69046.0,-4253.0205078125,9849.992045039999,,
0.001,226045,-0.15530240535736084,1.8814858198165894,7892,67.43,6285,287,1808464,82926.9453125,-4174.31982421875,9850.78606533,,
0.001,226076,-0.14732682704925537,1.8912934064865112,7896,68.94,6286,287,1808712,83441.7109375,-3976.825439453125,9841.899079,,
0.001,226104,-0.271689772605896,1.8993685245513916,7900,68.6,6287,287,1808936,43493.71484375,-4194.5029296875,9841.156227930001,,
0.001,226128,-0.2140248715877533,1.9104660749435425,7904,68.63,6287,287,1809128,110531.671875,-3980.13916015625,9841.18891161,,
0.001,226160,-0.48839831352233887,1.9291614294052124,7908,68.94,6288,287,1809384,85318.828125,-3721.9521484375,9843.083180450001,,
0.001,226200,-0.01083371788263321,1.9525394439697266,7912,68.86,6289,287,1809704,92222.5,-4171.49169921875,9843.584516800001,,
0.001,226227,0.20981155335903168,1.9647458791732788,7916,67.34,6290,287,1809920,168225.84375,-4211.7275390625,9851.460132590002,,
0.001,226237,0.3867974281311035,1.9664872884750366,7916,67.34,6290,287,1810000,60718.40625,-4026.146240234375,9851.460132590002,,
,,,,,,,,1810000,,,,11077.9178014,44.4
0.001,226270,0.058795586228370667,1.9655141830444336,7920,68.54,6291,287,1810264,423696.625,-4124.62060546875,9849.713613209999,,
0.001,226307,-0.04293983057141304,1.9695191383361816,7924,68.91,6292,287,1810560,98123.1484375,-4131.1826171875,9850.239723350001,,
0.001,226323,-0.1129707470536232,1.9720981121063232,7928,71.35,6292,287,1810688,138228.71875,-3786.76025390625,9849.22088432,,
0.001,226357,-0.29669368267059326,1.9930357933044434,7932,71.25,6293,287,1810960,88077.1875,-4151.2861328125,9850.58298678,,
0.001,226396,-0.0488789901137352,2.016303539276123,7936,72.94,6293,287,1811272,45060.8359375,-4371.1845703125,9845.69562793,,
0.001,226411,0.051824457943439484,2.022636651992798,7940,73.47,6294,287,1811392,46512.5546875,-4313.6142578125,9912.91550924,,
0.001,226453,-0.03694556653499603,2.0305113792419434,7944,74.17,6295,287,1811728,116016.140625,-4257.7373046875,9917.77110433,,
0.001,226478,0.21761709451675415,2.030668020248413,7948,74.19,6296,287,1811928,76621.1171875,-4255.8505859375,9918.503582940002,,
0.001,226505,0.1391097456216812,2.0245378017425537,7952,60.69,6296,287,1812144,71009.75,-4197.046875,10920.86024774,,
0.001,226538,0.012142784893512726,2.004356622695923,7956,60.49,6297,287,1812408,176621.828125,-4050.1318359375,10919.73647817,,
0.001,226563,0.4747462272644043,1.986450433731079,7960,64.5,6298,287,1812608,42903.609375,-4121.35791015625,10854.648957790001,,
0.001,226586,0.3787365257740021,1.9659955501556396,7964,62.62,6298,287,1812792,80288.125,-4045.8076171875,10855.657629750001,,
0.001,226629,0.2829803228378296,1.9251843690872192,7968,62.86,6299,287,1813136,66895.078125,-4029.55419921875,10855.90648643,,
0.001,226669,0.09536390006542206,1.8843235969543457,7972,65.79,6300,287,1813456,59514.5859375,-4084.4423828125,10854.69264208,,
0.001,226705,0.1391720473766327,1.852137804031372,7976,62.16,6301,287,1813744,68930.8671875,-4060.608154296875,10853.457667420002,,
0.001,226722,0.18743601441383362,1.8422715663909912,7980,61.86,6301,287,1813880,72492.921875,-3772.62255859375,10856.39740508,,
0.001,226758,0.20800550282001495,1.8254228830337524,7984,62.48,6302,287,1814168,95463.296875,-4033.171630859375,10855.511313800002,,
0.001,226786,0.04161466658115387,1.8156553506851196,7988,62.28,6303,287,1814392,66163.734375,-4096.037109375,10857.125985780005,,
0.001,226822,0.27773335576057434,1.8058050870895386,7992,61.72,6303,287,1814680,40437.0234375,-4265.333984375,10856.44142937,,
0.001,226857,0.08504870533943176,1.7903494834899902,7996,58.56,6304,287,1814960,65408.5,-3690.68603515625,10861.628381980001,,
0.001,226903,0.045067764818668365,1.7730156183242798,8000,60.12,6305,287,1815328,101847.8828125,-4073.70751953125,10861.01928873,,
0.001,226924,-0.04954680800437927,1.7731319665908813,8004,60.57,6305,287,1815496,84198.875,-4215.908203125,10862.18867552,,
0.001,226961,-0.11063682287931442,1.779654622077942,8008,60.23,6306,287,1815792,145430.8125,-3934.642578125,10860.170210200002,,
0.001,227008,-0.029266055673360825,1.7889090776443481,8012,60.44,6307,287,1816168,84647.875,-4121.30419921875,10859.81853731,,
0.001,227026,-0.0068482160568237305,1.791664719581604,8016,62.95,6307,287,1816312,107834.09375,-4057.55712890625,10600.545219090001,,
0.001,227066,-0.20240084826946259,1.8000881671905518,8020,62.25,6308,287,1816632,53665.22265625,-4264.966796875,10602.09631711,,
0.001,227110,-0.20938973128795624,1.818967342376709,8024,62.44,6309,287,1816984,108237.1015625,-4178.369140625,10601.611065339997,,
0.001,227141,-0.19105008244514465,1.8312528133392334,8028,60.74,6310,287,1817232,102662.609375,-4043.986328125,10598.50177707,,
0.001,227196,-0.06927148997783661,1.860338568687439,8032,63.9,6311,288,1817672,89670.78125,-4105.1005859375,10575.604770580001,,
0.001,227208,-0.31488317251205444,1.8690822124481201,8036,62.49,6311,288,1817768,93428.859375,-3863.225830078125,10430.198654880001,,
0.001,227249,-0.1536952257156372,1.8937023878097534,8040,61.94,6312,288,1818096,58295.828125,-4151.05712890625,10548.915675580001,,
0.001,227308,-0.302485853433609,1.9253301620483398,8044,61.96,6313,288,1818568,61256.1875,-4413.5654296875,10546.321232819999,,
0.001,227318,-0.17114445567131042,1.9314994812011719,8048,69.22,6313,288,1818648,52081.5625,-4194.12255859375,10514.32273757,,
0.001,227355,-0.2726719379425049,1.9545702934265137,8052,70.54,6314,288,1818944,43229.9140625,-4099.7626953125,10009.71965114,,
0.001,227388,0.14298303425312042,1.9702582359313965,8056,70.55,6315,288,1819208,79622.15625,-4344.908203125,10009.57940181,,
0.001,227403,0.06958717852830887,1.972336769104004,8060,65.78,6316,288,1819328,51399.74609375,-4243.39111328125,10073.39737079,,
0.001,227436,0.016986936330795288,1.9701402187347412,8064,65.74,6317,288,1819592,233701.359375,-4024.029296875,10066.082111169999,,
0.001,227476,-0.0060471296310424805,1.9786138534545898,8068,65.93,6317,288,1819912,81681.203125,-3859.314208984375,10065.65367184,,
0.001,227487,-0.10432658344507217,1.9808968305587769,8071,66.94,6318,288,1820000,100009.234375,-3691.959716796875,9910.26803978,,
,,,,,,,,1820000,,,,4467.376531,245.2
,,,,8072,66.53,6320,287,1820000,,,9908.532520929999,,
0.001,227520,0.12803113460540771,1.9836809635162354,8076,65.43,6321,287,1820264,105602.953125,-3999.921630859375,9906.670279159998,,
0.001,227544,0.2915865182876587,1.9790414571762085,8080,64.79,6321,287,1820456,64093.0,-4126.66845703125,9906.17715955,,
0.001,227579,0.1368711292743683,1.9609814882278442,8084,64.26,6322,287,1820736,91616.625,-4208.2470703125,9905.0844454,,
0.001,227611,0.1801827847957611,1.9479864835739136,8088,63.57,6323,287,1820992,60662.4453125,-3999.3515625,9904.71155099,,
0.001,227651,0.022897258400917053,1.9453531503677368,8092,63.42,6323,288,1821312,133722.59375,-4050.80126953125,9900.67680274,,
0.001,227712,-0.36241579055786133,1.9632290601730347,8096,63.56,6325,288,1821800,49369.9765625,-4039.73876953125,9889.75821939,,
0.001,227768,-0.42983025312423706,1.9844850301742554,8100,65.67,6326,288,1822248,68670.78125,-4049.819580078125,9879.32399448,,
0.001,227842,0.10282861441373825,2.002784252166748,8104,65.99,6327,288,1822840,40978.328125,-4319.6982421875,9874.66702587,,
0.001,227916,0.031215950846672058,1.97904372215271,8108,67.55,6329,288,1823432,29009.4609375,-4287.7294921875,9873.793946419999,,
0.001,227948,0.27334749698638916,1.95585298538208,8112,70.67,6330,288,1823688,75622.703125,-3876.5263671875,9874.21903934,,
0.001,227986,0.3429945111274719,1.93328058719635,8116,76.22,6330,288,1823992,175391.90625,-3938.240478515625,10048.52387738,,
0.001,228022,-0.0732727199792862,1.9155759811401367,8120,75.67,6331,288,1824280,129468.3125,-3910.152099609375,9914.83912811,,
0.001,228055,0.022969424724578857,1.9034433364868164,8124,80.6,6332,288,1824544,113450.109375,-4065.36376953125,9889.851327920001,,
0.001,228079,0.1297830492258072,1.9004966020584106,8128,80.03,6332,288,1824736,55230.36328125,-4251.21728515625,9894.47582688,,
0.001,228111,0.060552649199962616,1.8939366340637207,8132,78.08,6333,288,1824992,40434.25,-4039.934326171875,9918.967623100001,,
0.001,228155,-0.22633393108844757,1.8882741928100586,8136,80.82,6334,288,1825344,55809.5625,-4238.35009765625,10075.236395420001,,
0.001,228180,-0.0011727362871170044,1.8799543380737305,8140,81.2,6334,288,1825544,76766.6875,-4159.40234375,10075.66809017,,
0.001,228222,0.20877185463905334,1.8633027076721191,8144,80.78,6336,288,1825880,47455.37109375,-3905.53369140625,10076.716568930002,,
0.001,228230,-0.2760124206542969,1.859969139099121,8148,74.8,6336,288,1825944,76087.1953125,-4169.2490234375,10105.226330230002,,
0.001,228268,0.06350013613700867,1.8472511768341064,8152,73.04,6337,288,1826248,38608.328125,-3977.16552734375,10610.834308649997,,
0.001,228299,-0.2606644630432129,1.8409425020217896,8156,75.33,6337,288,1826496,71488.5703125,-3807.57373046875,10572.229395280001,,
0.001,228313,-0.04822748899459839,1.8393261432647705,8160,75.42,6338,288,1826608,146531.0625,-3968.017578125,10569.941668270003,,
0.001,228348,0.013993438333272934,1.843887209892273,8164,75.21,6339,288,1826888,92320.84375,-3804.7275390625,10574.710022230001,,
0.001,228384,0.001570373773574829,1.8544069528579712,8168,74.94,6340,288,1827176,53628.7421875,-3926.46142578125,10575.022289470002,,
0.001,228422,-0.23624609410762787,1.8709356784820557,8172,71.85,6341,288,1827480,54511.45703125,-3799.93017578125,10732.421097940001,,
0.001,228464,-0.1998109221458435,1.8913379907608032,8176,71.9,6341,288,1827816,151842.71875,-3870.595703125,10729.65082824,,
0.001,228486,0.033462971448898315,1.902625560760498,8180,72.94,6342,288,1827992,55320.8984375,-3947.216552734375,10729.371566590002,,
0.001,228522,-0.3537670373916626,1.9239858388900757,8184,72.79,6343,288,1828280,125659.875,-4325.6455078125,10730.891863620001,,
0.001,228561,-0.15357285737991333,1.9513276815414429,8188,73.19,6344,288,1828592,62062.515625,-4001.849853515625,10730.987065320001,,
0.001,228589,0.101624995470047,1.958766222000122,8192,77.74,6345,288,1828816,54898.6640625,-4113.888671875,10438.608691790001,,
0.001,228639,0.23857951164245605,1.9537899494171143,8196,78.25,6346,288,1829216,42766.984375,-4173.0986328125,10452.143742810002,,
0.001,228683,0.22601598501205444,1.9442058801651,8200,76.91,6347,288,1829568,41874.140625,-3820.483642578125,10457.147783499999,,
0.001,228719,-0.07116173207759857,1.9370288848876953,8204,76.42,6348,288,1829856,133334.53125,-4165.04638671875,10448.778691300002,,
0.001,228737,-0.17038226127624512,1.9381333589553833,8207,75.05,6348,288,1830000,63676.125,-4080.6484375,10448.74735472,,
,,,,,,,,1830000,,,,7500.455569400001,44.2
,,,,8208,75.12,6348,288,1830000,,,10448.74659018,,
0.001,228773,-0.2432664930820465,1.9538618326187134,8212,66.3,6349,288,1830288,66901.3203125,-3949.937255859375,10462.753269589999,,
0.001,228792,-0.11244866251945496,1.9657175540924072,8216,70.34,6350,288,1830440,83539.5703125,-3597.308837890625,10513.712379139999,,
0.001,228810,-0.18686045706272125,1.9758023023605347,8220,70.63,6350,288,1830584,54331.5625,-3687.43994140625,10646.32903496,,
0.001,228843,-0.29087451100349426,1.993513584136963,8224,65.61,6351,288,1830848,74701.96875,-3961.44921875,10666.78917595,,
0.001,228862,-0.06653591990470886,2.000694990158081,8228,66.2,6351,288,1831000,99697.890625,-4031.421142578125,10659.25514434,,
0.001,228882,-0.19664771854877472,2.0047061443328857,8232,65.06,6352,288,1831160,57929.96484375,-4232.83056640625,10659.28962186,,
0.001,228901,0.23451301455497742,2.008384943008423,8236,61.7,6352,288,1831312,48808.0546875,-4183.91943359375,10651.46039718,,
0.001,228919,-0.0657973662018776,2.009597063064575,8240,61.28,6352,288,1831456,67228.953125,-4296.6875,10649.656138619997,,
0.001,228934,0.12082765996456146,2.0102288722991943,8244,60.82,6353,288,1831576,71566.078125,-4070.04638671875,10644.82002741,,
0.001,228962,0.058210670948028564,2.0120761394500732,8248,59.64,6353,288,1831800,369270.21875,-4322.0771484375,10645.60292143,,
0.001,228975,-0.20691116154193878,2.012695550918579,8252,59.52,6354,288,1831904,86222.078125,-4090.46728515625,10640.42641996,,
0.001,228999,-0.03225653991103172,2.0126559734344482,8256,57.03,6354,288,1832096,63722.69921875,-4291.6806640625,10679.42988684,,
0.001,229043,0.16167551279067993,2.0078353881835938,8260,57.19,6355,288,1832448,70881.609375,-4329.4033203125,10680.701541719998,,
