train/critic_loss,train/ent_coef_loss,time/fps,train/n_updates,train/learning_rate,rollout/ep_len_mean,train/actor_loss,time/total_timesteps,train/ent_coef,rollout/ep_rew_mean,time/episodes,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
142761.9375,-0.03297559916973114,326,191315,0.001,28.87,-4925.56689453125,1530624,2.6602303981781006,10306.82420612,22016,4688,,
93034.46875,-0.17955468595027924,326,191326,0.001,28.81,-4704.4189453125,1530712,2.6637563705444336,10306.445922449999,22020,4688,,
140063.3125,-0.18046048283576965,326,191347,0.001,28.76,-4847.3193359375,1530880,2.6690783500671387,10305.49295427,22024,4689,,
154108.296875,-0.45733946561813354,326,191364,0.001,28.51,-5066.96435546875,1531016,2.673811435699463,10306.037796030001,22028,4689,,
129798.03125,-0.2798333466053009,326,191376,0.001,28.23,-4512.14697265625,1531112,2.6778976917266846,10307.39717463,22032,4689,,
183242.5625,0.3056432008743286,326,191390,0.001,28.25,-4317.1845703125,1531224,2.6836650371551514,10306.82319275,22036,4690,,
87705.84375,-0.3972356915473938,326,191406,0.001,26.35,-4715.6640625,1531352,2.6894099712371826,10531.13079989,22040,4690,,
114699.265625,-0.338772177696228,326,191430,0.001,26.54,-4645.91796875,1531544,2.7037124633789062,10530.736776069998,22044,4690,,
101952.53125,-0.6993034482002258,326,191455,0.001,28.96,-5159.35400390625,1531744,2.737729072570801,10296.514673099999,22048,4691,,
139078.203125,-0.40697699785232544,326,191459,0.001,24.31,-4836.8681640625,1531776,2.7419724464416504,10477.70444412,22052,4691,,
118253.8984375,-0.5153763294219971,326,191475,0.001,25.78,-5145.78125,1531904,2.7613751888275146,10463.29068702,22056,4691,,
151340.3125,-0.4663306176662445,326,191487,0.001,26.43,-4500.2890625,1532000,2.776479482650757,10454.59629779,22060,4691,,
100462.921875,-0.23648369312286377,326,191494,0.001,26.39,-4768.58056640625,1532056,2.7885541915893555,10454.22825117,22064,4692,,
184021.9375,-0.612281322479248,326,191512,0.001,25.65,-5276.76171875,1532200,2.8102755546569824,10466.12091461,22068,4692,,
172135.6875,0.2183811515569687,326,191528,0.001,26.35,-4889.3251953125,1532328,2.826793909072876,10466.5368815,22072,4692,,
255865.15625,-0.21505607664585114,326,191535,0.001,26.92,-4902.21044921875,1532384,2.831669330596924,10469.27358924,22076,4692,,
190057.09375,-0.1101488471031189,326,191551,0.001,26.98,-4951.2705078125,1532512,2.843531608581543,10470.343267650002,22080,4693,,
289373.59375,0.24973058700561523,326,191562,0.001,27.53,-4794.181640625,1532600,2.846616268157959,10478.50978513,22084,4693,,
102603.6875,-0.0827319473028183,326,191572,0.001,27.36,-4683.74609375,1532680,2.8486874103546143,10478.657780069998,22088,4693,,
106722.1171875,0.19787076115608215,326,191589,0.001,27.41,-4865.94775390625,1532816,2.8501832485198975,10478.548048879999,22092,4693,,
178921.140625,0.1196054071187973,326,191593,0.001,27.18,-4849.6025390625,1532848,2.8498871326446533,10480.58225737,22096,4694,,
103189.15625,-0.014129281044006348,326,191607,0.001,27.29,-4777.6962890625,1532960,2.8494784832000732,10480.51156418,22100,4694,,
106000.890625,0.21890991926193237,326,191618,0.001,27.75,-4627.8408203125,1533048,2.8477444648742676,10373.19913262,22104,4694,,
262366.25,-0.20465293526649475,326,191633,0.001,27.6,-4700.634765625,1533168,2.8456015586853027,10373.578276,22108,4695,,
626491.75,0.062499046325683594,326,191643,0.001,27.64,-4450.32470703125,1533248,2.846280097961426,10372.98335301,22112,4695,,
172874.4375,-0.1359519362449646,326,191663,0.001,28.28,-4626.4501953125,1533408,2.8528056144714355,10374.57850519,22116,4695,,
258607.5625,-0.24132154881954193,326,191688,0.001,28.63,-4567.0693359375,1533608,2.8686349391937256,10375.93319188,22120,4696,,
268127.03125,-0.2162957787513733,326,191715,0.001,29.43,-5164.93701171875,1533824,2.889047861099243,10377.67228936,22124,4696,,
128443.015625,0.06506431102752686,326,191743,0.001,30.12,-4466.01318359375,1534048,2.900932550430298,10376.03481157,22128,4697,,
159517.5,-0.2643197774887085,326,191758,0.001,30.72,-5097.73388671875,1534168,2.9030163288116455,10378.45289085,22132,4697,,
244308.84375,-0.05644630640745163,326,191772,0.001,31.82,-4885.673828125,1534280,2.9039623737335205,10358.422344769999,22136,4697,,
320356.75,0.0031136125326156616,326,191782,0.001,30.92,-4854.06640625,1534360,2.9049952030181885,10401.88597712,22140,4697,,
209464.0625,0.0937664732336998,326,191800,0.001,31.33,-4998.83544921875,1534504,2.9054954051971436,10403.534362179998,22144,4698,,
241517.75,0.32947033643722534,326,191812,0.001,28.97,-4559.88134765625,1534600,2.9061670303344727,10638.91969253,22148,4698,,
113046.9609375,0.04722334444522858,326,191822,0.001,28.53,-5029.845703125,1534680,2.9048972129821777,10813.067232459998,22152,4698,,
243683.078125,0.2535040080547333,326,191837,0.001,27.11,-4271.81689453125,1534800,2.9037272930145264,10827.72017386,22156,4698,,
401684.65625,-0.31365731358528137,326,191844,0.001,26.42,-4718.4453125,1534856,2.904437303543091,10835.43166648,22160,4699,,
169838.15625,-0.23715460300445557,326,191860,0.001,26.41,-5030.37939453125,1534984,2.9126389026641846,10835.036262279998,22164,4699,,
149367.875,0.28276729583740234,326,191875,0.001,27.35,-4564.6162109375,1535104,2.919818162918091,10836.290526669998,22168,4699,,
124938.8359375,0.31267523765563965,326,191879,0.001,26.61,-4541.6064453125,1535136,2.920198678970337,10836.5077312,22172,4699,,
118355.4375,-0.057499684393405914,326,191893,0.001,26.03,-5061.134765625,1535248,2.921638011932373,10837.851994019999,22176,4700,,
104726.7109375,0.17698076367378235,326,191897,0.001,25.93,-4999.4619140625,1535280,2.9217891693115234,10838.2355918,22180,4700,,
283483.875,0.10679533332586288,326,191913,0.001,25.36,-4700.2109375,1535408,2.925506830215454,10835.286049900002,22184,4700,,
431355.25,-0.2390824407339096,326,191922,0.001,25.34,-4732.71484375,1535480,2.9274635314941406,10834.76891923,22188,4701,,
204151.234375,-0.4925227761268616,326,191931,0.001,25.29,-4713.896484375,1535552,2.9305646419525146,10835.111373,22192,4701,,
156735.375,-0.12940937280654907,326,191948,0.001,25.15,-4721.6455078125,1535688,2.934720039367676,10834.45100572,22196,4701,,
83560.5625,0.1662633717060089,326,191958,0.001,25.28,-4926.9599609375,1535768,2.9339773654937744,10834.31818021,22200,4701,,
191960.9375,0.3623059391975403,326,191970,0.001,24.54,-4672.0234375,1535864,2.931814193725586,10942.34216026,22204,4702,,
199868.140625,0.5507036447525024,326,191989,0.001,24.54,-4810.48095703125,1536016,2.920130968093872,10942.72617524,22208,4702,,
134289.625,0.18095150589942932,326,192001,0.001,24.71,-5002.68798828125,1536112,2.9100968837738037,10942.404248829998,22212,4702,,
115068.546875,0.7647509574890137,326,192012,0.001,28.01,-4919.41748046875,1536200,2.9020838737487793,10278.14905524,22216,4703,,
141543.34375,0.06849966943264008,326,192029,0.001,27.88,-4833.28564453125,1536336,2.886852502822876,10279.99511321,22220,4703,,
156364.8125,-0.13065585494041443,326,192037,0.001,27.21,-4697.04052734375,1536400,2.881696939468384,10280.11707119,22224,4703,,
225890.34375,0.3190581500530243,326,192057,0.001,26.73,-4552.53515625,1536560,2.8742408752441406,10283.592223099999,22228,4704,,
220033.1875,-0.28126704692840576,326,192080,0.001,26.28,-4961.90283203125,1536744,2.8633956909179688,10283.435053559999,22232,4704,,
104892.203125,0.20297843217849731,326,192097,0.001,25.82,-4992.82958984375,1536880,2.8588674068450928,10302.314360319999,22236,4704,,
252475.5,-0.3358747959136963,326,192107,0.001,26.47,-5421.39453125,1536960,2.8590621948242188,10301.275618009999,22240,4705,,
84289.171875,-0.03704449534416199,326,192123,0.001,26.09,-5015.5126953125,1537088,2.8627190589904785,10300.5373882,22244,4705,,
454829.25,-0.06556776165962219,326,192140,0.001,26.18,-4718.97607421875,1537224,2.8654825687408447,10300.17377852,22248,4706,,
254133.859375,-0.04657880216836929,326,192161,0.001,26.22,-5043.421875,1537392,2.8648016452789307,10299.54042458,22252,4706,,
231142.28125,0.11287076771259308,326,192191,0.001,26.22,-4856.7412109375,1537632,2.8655126094818115,10299.59857324,22256,4707,,
128126.203125,0.3181498646736145,326,192212,0.001,26.61,-4642.583984375,1537800,2.870797872543335,10296.67843909,22260,4707,,
390144.75,0.22223436832427979,326,192230,0.001,29.39,-4575.16015625,1537944,2.872471570968628,10280.97221995,22264,4708,,
109108.96875,0.02029530331492424,326,192248,0.001,28.98,-4873.0859375,1538088,2.871100902557373,10278.609275599998,22268,4708,,
116130.3125,-0.15663254261016846,326,192263,0.001,30.31,-5020.3515625,1538208,2.8691256046295166,10195.59392235,22272,4708,,
276125.9375,0.05786365270614624,326,192268,0.001,30.35,-4582.5517578125,1538248,2.869264602661133,10195.919098349998,22276,4708,,
96313.875,-0.1389784961938858,326,192285,0.001,30.42,-5102.24560546875,1538384,2.867612838745117,10196.455087130002,22280,4709,,
191964.3125,-0.11760606616735458,326,192302,0.001,30.54,-4705.544921875,1538520,2.8674516677856445,10196.93811036,22284,4709,,
167653.46875,0.2630827724933624,326,192319,0.001,30.52,-4385.3662109375,1538656,2.864513635635376,10197.14122623,22288,4709,,
187860.59375,0.06765899062156677,326,192337,0.001,30.55,-4460.08154296875,1538800,2.8597185611724854,10197.59984058,22292,4710,,
158501.640625,0.3780994713306427,326,192356,0.001,30.62,-4642.111328125,1538952,2.856935977935791,10198.08564469,22296,4710,,
200191.0625,0.11786732077598572,326,192368,0.001,30.59,-4677.87451171875,1539048,2.853388786315918,10198.0115861,22300,4711,,
134357.71875,-0.32125699520111084,326,192380,0.001,30.65,-5012.75439453125,1539144,2.8498082160949707,10199.61966348,22304,4711,,
142776.328125,0.41046950221061707,326,192401,0.001,30.6,-4493.599609375,1539312,2.8416380882263184,10198.389329539998,22308,4712,,
149846.9375,0.060729190707206726,326,192420,0.001,30.51,-4888.9404296875,1539464,2.833064079284668,10198.78923045,22312,4712,,
77766.78125,0.5325497984886169,326,192439,0.001,26.68,-4655.5634765625,1539616,2.82338285446167,10861.193277159999,22316,4713,,
181617.328125,-0.14263974130153656,326,192448,0.001,29.8,-4919.01953125,1539688,2.819934844970703,10765.53378529,22320,4713,,
440033.75,0.16276316344738007,326,192463,0.001,29.71,-4458.4462890625,1539808,2.8162829875946045,10764.512447559999,22324,4713,,
211974.765625,0.46535998582839966,326,192477,0.001,32.91,-4427.31298828125,1539920,2.8144001960754395,10530.141574069998,22328,4713,,
239521.625,0.09872154146432877,326,192483,0.001,32.68,-4571.4072265625,1539968,2.8121213912963867,10527.960207719998,22332,4714,,
170377.6875,-0.1551218181848526,326,192487,0.001,32.6,-4958.41259765625,1540000,2.810077667236328,10527.564145,22333,4714,,
,,,,,,,1540000,,,,,10956.021723000002,18.6
124281.1328125,-0.020486369729042053,326,192496,0.001,31.98,-4201.97119140625,1540072,2.807555675506592,10528.84184738,22336,4714,,
255339.671875,0.3519773483276367,326,192511,0.001,31.23,-4471.52294921875,1540192,2.8021669387817383,10529.37093086,22340,4715,,
304518.0,0.4003640413284302,326,192523,0.001,31.08,-4716.126953125,1540288,2.796694755554199,10528.422387140003,22344,4715,,
349518.875,0.02219425141811371,326,192538,0.001,30.98,-4444.70703125,1540408,2.7895545959472656,10527.98862705,22348,4715,,
163937.578125,0.24841493368148804,326,192556,0.001,31.3,-4722.390625,1540552,2.7803900241851807,10525.8485843,22352,4716,,
239803.234375,-0.05983971059322357,326,192568,0.001,31.35,-4737.8115234375,1540648,2.774454355239868,10527.840706730001,22356,4716,,
116716.171875,0.11226978152990341,326,192575,0.001,30.95,-4705.974609375,1540704,2.771475076675415,10530.924616979999,22360,4716,,
160983.140625,0.1581699550151825,326,192592,0.001,28.27,-4510.56396484375,1540840,2.7612152099609375,10545.72158232,22364,4717,,
87244.078125,0.4812217950820923,326,192604,0.001,28.03,-5077.8837890625,1540936,2.7530462741851807,10547.16975141,22368,4717,,
99497.734375,0.2165505290031433,326,192621,0.001,26.64,-5262.77197265625,1541072,2.7405147552490234,10630.148035139999,22372,4717,,
166268.625,0.018378667533397675,326,192631,0.001,26.7,-4701.3447265625,1541152,2.7316911220550537,10630.46178575,22376,4717,,
168280.5,0.17459258437156677,326,192641,0.001,26.73,-4775.404296875,1541232,2.726661205291748,10630.59299534,22380,4717,,
123268.984375,-0.01799461990594864,326,192659,0.001,26.56,-4609.8388671875,1541376,2.7180581092834473,10631.22259602,22384,4718,,
123179.734375,0.15272819995880127,326,192669,0.001,26.62,-5175.71875,1541456,2.7158939838409424,10631.579863519999,22388,4718,,
192101.84375,-0.39731699228286743,326,192681,0.001,26.64,-5062.50830078125,1541552,2.7131643295288086,10631.73927892,22392,4718,,
136042.9375,-0.30449482798576355,326,192698,0.001,26.62,-5016.61279296875,1541688,2.712082862854004,10632.45151,22396,4719,,
106508.5,0.046528976410627365,326,192708,0.001,26.54,-4934.9794921875,1541768,2.7119388580322266,10632.770015060001,22400,4719,,
268964.3125,-0.21993601322174072,326,192723,0.001,30.86,-4562.71240234375,1541888,2.7116572856903076,9698.77477441,22404,4719,,
125635.6640625,0.3527005910873413,326,192741,0.001,30.86,-4738.8095703125,1542032,2.714294910430908,9699.73170452,22408,4719,,
202764.3125,0.06432299315929413,326,192747,0.001,30.92,-4864.7734375,1542080,2.71427583694458,9700.15423067,22412,4720,,
324010.34375,-0.16397330164909363,326,192761,0.001,31.26,-4842.50146484375,1542192,2.714665412902832,9546.39963952,22416,4720,,
198627.578125,-0.07125866413116455,326,192778,0.001,27.98,-5151.80029296875,1542328,2.7145471572875977,9640.53205959,22420,4720,,
300481.6875,-0.08013772964477539,326,192785,0.001,27.93,-4617.529296875,1542384,2.714017391204834,9640.24092225,22424,4720,,
268226.625,-0.3452777862548828,326,192802,0.001,24.68,-4602.3916015625,1542520,2.715592622756958,9872.3920432,22428,4721,,
215569.4375,-0.1665734052658081,326,192817,0.001,24.75,-5081.814453125,1542640,2.721174478530884,9871.72303907,22432,4721,,
271286.4375,-0.11998344957828522,326,192825,0.001,24.9,-4635.66357421875,1542704,2.724710464477539,9871.61979346,22436,4722,,
135496.6875,-0.26979443430900574,326,192840,0.001,25.51,-4862.009765625,1542824,2.734259605407715,9872.588410899998,22440,4722,,
103132.671875,-0.5248892307281494,326,192849,0.001,25.47,-4859.4990234375,1542896,2.739727258682251,9873.06869281,22444,4722,,
113673.375,-0.1360010802745819,326,192861,0.001,25.41,-4784.5439453125,1542992,2.748783826828003,9873.52448367,22448,4722,,
107409.21875,-0.5123876929283142,326,192872,0.001,28.69,-4774.9853515625,1543080,2.7590394020080566,9676.779797230001,22452,4722,,
145776.1875,-0.49792441725730896,326,192883,0.001,28.59,-5035.2890625,1543168,2.7709314823150635,9675.40435887,22456,4723,,
223501.453125,-0.06628265231847763,326,192896,0.001,28.57,-4840.9921875,1543272,2.782240152359009,9675.45459547,22460,4723,,
191426.03125,0.17835620045661926,326,192906,0.001,28.8,-4592.2578125,1543352,2.7887418270111084,9676.67586069,22464,4724,,
125546.671875,-0.06175781786441803,326,192918,0.001,29.35,-4414.12744140625,1543448,2.794471502304077,9678.63908127,22468,4724,,
136086.328125,0.3931288421154022,326,192928,0.001,29.35,-4722.96484375,1543528,2.797922372817993,9679.50781658,22472,4724,,
186759.484375,0.01552310585975647,326,192941,0.001,29.43,-4972.3974609375,1543632,2.7999260425567627,9681.141248459999,22476,4725,,
160583.875,0.034460946917533875,326,192953,0.001,29.65,-5036.5263671875,1543728,2.7989144325256348,9682.27321672,22480,4725,,
161630.625,0.15300016105175018,326,192962,0.001,29.83,-4747.1318359375,1543800,2.797895908355713,9685.922270879999,22484,4725,,
94281.90625,0.14118772745132446,326,192977,0.001,29.9,-4302.59765625,1543920,2.7968270778656006,9688.015466369998,22488,4726,,
130554.1484375,0.187330961227417,326,192983,0.001,29.99,-5125.8955078125,1543968,2.7955217361450195,9689.38216452,22492,4726,,
265324.0,0.04533577710390091,326,192995,0.001,30.14,-4597.0830078125,1544064,2.7933287620544434,9689.995376629999,22496,4726,,
218945.375,-0.16222232580184937,326,193003,0.001,30.13,-5310.681640625,1544128,2.792448043823242,9689.88576617,22500,4726,,
106040.2421875,0.26821577548980713,326,193018,0.001,25.77,-5544.1787109375,1544248,2.7919723987579346,10624.652247850001,22504,4727,,
128664.78125,-0.18285420536994934,326,193024,0.001,25.85,-4886.98486328125,1544296,2.7922983169555664,10626.74441076,22508,4727,,
118802.15625,0.06044439971446991,326,193038,0.001,25.65,-4822.232421875,1544408,2.7942802906036377,10628.44000466,22512,4727,,
234572.59375,-1.0173957347869873,326,193049,0.001,25.22,-5207.3974609375,1544496,2.7969865798950195,10783.365197959998,22516,4728,,
192662.109375,-0.14476829767227173,326,193058,0.001,25.17,-5187.5,1544568,2.801666259765625,10783.718322690002,22520,4728,,
103330.6875,0.23986704647541046,326,193071,0.001,25.25,-5158.4052734375,1544672,2.808345317840576,10785.182984190002,22524,4728,,
122606.0625,-0.30689486861228943,326,193088,0.001,25.01,-5161.62890625,1544808,2.8224284648895264,10785.052342400002,22528,4728,,
98204.75,-0.29917678236961365,326,193106,0.001,24.85,-5025.9130859375,1544952,2.8402884006500244,10781.05808631,22532,4729,,
183481.46875,-0.6100679636001587,326,193116,0.001,25.36,-4557.3935546875,1545032,2.8477728366851807,10778.690538249999,22536,4729,,
103620.7890625,-0.3289444148540497,326,193131,0.001,24.74,-4943.01318359375,1545152,2.8599541187286377,10776.602408429999,22540,4729,,
320186.3125,-0.2886355221271515,326,193142,0.001,24.93,-5449.3837890625,1545240,2.867607355117798,10773.65885558,22544,4729,,
165513.890625,-0.11719316244125366,326,193152,0.001,24.89,-4980.4951171875,1545320,2.8720240592956543,10771.65373688,22548,4730,,
277902.21875,0.1067078560590744,326,193170,0.001,21.23,-4319.0908203125,1545464,2.8783631324768066,10969.172353740003,22552,4730,,
193552.71875,-0.3531227707862854,326,193183,0.001,21.45,-5304.36328125,1545568,2.8833580017089844,10967.53262102,22556,4730,,
125462.53125,-0.06490149348974228,326,193199,0.001,21.58,-5136.03515625,1545696,2.8918895721435547,10967.04519897,22560,4730,,
155418.21875,-0.13013066351413727,326,193212,0.001,21.56,-4689.302734375,1545800,2.8968911170959473,10967.72044087,22564,4731,,
