time/time_elapsed,train/ent_coef_loss,train/learning_rate,time/fps,train/critic_loss,time/episodes,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
8604,-0.026955321431159973,0.001,292,82597.3359375,11160,314948,10608.91241355,2519688,56.03,-4853.130859375,2.5927441120147705,,
8605,-0.06232921779155731,0.001,292,58731.76171875,11164,314984,10610.371126569999,2519976,56.74,-4679.150390625,2.60573148727417,,
8605,0.09456168115139008,0.001,292,61639.3203125,11164,314987,10610.371126569999,2520000,56.74,-4630.18994140625,2.606680154800415,,
,,,,,,,,2520000,,,,10853.965848999998,66.2
8606,-0.004288956522941589,0.001,292,129583.15625,11168,315024,10767.58375098,2520296,56.25,-4640.82861328125,2.6174850463867188,,
8607,-0.0788794606924057,0.001,292,157013.84375,11172,315046,10772.359738370002,2520472,56.79,-4586.4375,2.6120166778564453,,
8608,-0.045489028096199036,0.001,292,102876.9453125,11176,315086,10775.711964219998,2520792,56.62,-4740.78173828125,2.5969502925872803,,
8608,0.28076449036598206,0.001,292,123628.625,11180,315102,10779.791264899999,2520920,56.83,-4724.765625,2.5960841178894043,,
8609,-0.05398881435394287,0.001,292,164853.328125,11184,315136,10777.282508649998,2521192,56.99,-4741.505859375,2.6070427894592285,,
8609,-0.43583571910858154,0.001,292,115612.984375,11188,315155,10801.729010030002,2521344,55.73,-4366.33935546875,2.6176345348358154,,
8610,0.13788358867168427,0.001,292,101096.890625,11192,315191,10799.92369962,2521632,55.14,-4812.51416015625,2.6286025047302246,,
8610,0.20842859148979187,0.001,292,88595.78125,11196,315200,10801.254824990001,2521704,54.39,-4536.1669921875,2.630760908126831,,
8611,0.5136138200759888,0.001,292,101475.921875,11200,315232,10810.6575869,2521960,53.7,-4592.9033203125,2.618447780609131,,
8611,0.2472657859325409,0.001,292,73116.4375,11204,315255,10812.0608891,2522144,53.58,-4693.1318359375,2.6016721725463867,,
8612,0.5310013890266418,0.001,292,78511.125,11208,315297,10800.28362279,2522480,54.61,-4856.263671875,2.5688068866729736,,
8613,-0.2895160913467407,0.001,292,84803.7109375,11212,315320,10799.849844209999,2522664,54.99,-4746.796875,2.553086519241333,,
8614,-0.19978967308998108,0.001,292,81890.859375,11216,315361,10796.795824270002,2522992,55.76,-4588.0244140625,2.547990083694458,,
8615,-0.2180567979812622,0.001,292,73020.25,11220,315387,10796.432857369999,2523200,56.53,-4775.59423828125,2.5541627407073975,,
8615,0.09712193161249161,0.001,292,74442.765625,11224,315429,10794.8402849,2523536,56.96,-4774.2255859375,2.5636844635009766,,
8616,0.5359062552452087,0.001,292,82745.40625,11228,315458,10793.42077897,2523768,58.34,-4674.0185546875,2.5676114559173584,,
8617,0.17565684020519257,0.001,292,70173.84375,11232,315504,10786.68569745,2524136,58.79,-4898.77490234375,2.557251214981079,,
8618,-0.1940738558769226,0.001,292,46253.859375,11236,315537,10785.772644530001,2524400,59.98,-4727.1953125,2.5504651069641113,,
8618,0.2604207694530487,0.001,292,80297.375,11240,315576,10786.041138550001,2524712,60.52,-4830.4482421875,2.539804697036743,,
8619,0.2188476324081421,0.001,292,106082.4375,11244,315590,10772.09388131,2524824,61.61,-5147.88525390625,2.53617525100708,,
8619,0.01613212376832962,0.001,292,425320.625,11248,315622,10771.673335970003,2525080,61.15,-4494.7275390625,2.530406951904297,,
8620,0.22629351913928986,0.001,292,106053.453125,11252,315641,10768.8363819,2525232,60.43,-4728.423828125,2.5210587978363037,,
8621,-0.28573161363601685,0.001,292,89809.296875,11256,315682,10765.3994273,2525560,60.18,-4570.0361328125,2.500379800796509,,
8621,-0.028157778084278107,0.001,292,84625.0390625,11260,315701,10760.920519919999,2525712,60.61,-4583.322265625,2.4934885501861572,,
8622,-0.1652919054031372,0.001,292,78173.2265625,11264,315731,10763.556886119999,2525952,60.48,-4764.9140625,2.4811909198760986,,
8623,0.4551491141319275,0.001,292,88844.890625,11268,315766,10760.917423420002,2526232,60.3,-4781.67822265625,2.482999563217163,,
8624,-0.5304427146911621,0.001,292,91661.859375,11272,315810,10756.076812580002,2526584,60.3,-4366.0009765625,2.4886093139648438,,
8624,0.02895018458366394,0.001,292,69163.6328125,11276,315842,10752.54480413,2526840,60.67,-4902.357421875,2.499513626098633,,
8625,-0.254095196723938,0.001,292,80246.484375,11280,315892,10734.472630459999,2527240,61.98,-4605.70654296875,2.5090465545654297,,
8626,0.048091739416122437,0.001,292,150012.296875,11284,315921,10730.865489669999,2527472,61.03,-4567.0009765625,2.5063183307647705,,
8626,0.6341484189033508,0.001,292,87147.9453125,11288,315943,10730.337930300004,2527648,61.27,-4894.4453125,2.5025579929351807,,
8627,0.08199665695428848,0.001,292,132357.15625,11292,315978,10714.417312419999,2527928,63.89,-4774.81640625,2.490588665008545,,
8628,0.033862143754959106,0.001,293,204239.59375,11296,316007,10709.78752965,2528160,64.59,-4766.822265625,2.4855334758758545,,
8629,-0.1785174012184143,0.001,293,105494.5625,11300,316036,10698.91885717,2528392,64.9,-4570.84375,2.4822301864624023,,
8630,0.15544909238815308,0.001,293,118658.34375,11304,316077,10690.978640070001,2528720,65.55,-4680.8369140625,2.4935014247894287,,
8630,0.18578478693962097,0.001,293,82671.90625,11308,316096,10693.14945237,2528872,64.89,-4906.271484375,2.4942193031311035,,
8631,0.10534240305423737,0.001,293,108692.515625,11312,316143,10690.66863415,2529248,64.83,-4878.1318359375,2.4820690155029297,,
8632,0.10343042016029358,0.001,293,96703.0390625,11316,316171,10690.777344150001,2529472,64.78,-4914.57421875,2.4658830165863037,,
8632,-0.29964467883110046,0.001,293,74371.3125,11320,316198,10693.01817855,2529688,64.53,-4527.5966796875,2.4534058570861816,,
8633,-0.23470057547092438,0.001,293,130997.4375,11324,316210,10696.759200210001,2529784,63.87,-4866.548828125,2.4506301879882812,,
8633,0.35095304250717163,0.001,293,161193.421875,11325,316237,10697.04440831,2530000,63.74,-4671.1552734375,2.444732666015625,,
,,,,,,,,2530000,,,,10753.641355,56.0
8634,0.5207300782203674,0.001,293,92911.265625,11328,316241,10697.209938330001,2530032,62.5,-4785.462890625,2.4430267810821533,,
8635,0.19754758477210999,0.001,293,84567.234375,11332,316273,10707.301943670001,2530288,61.27,-4867.8095703125,2.4249141216278076,,
8636,-0.06233970820903778,0.001,293,96182.6875,11336,316296,10707.701581540003,2530472,59.38,-4512.5517578125,2.411713123321533,,
8636,0.313071608543396,0.001,293,77863.5234375,11340,316319,10708.94070307,2530656,59.04,-4933.169921875,2.403949737548828,,
8637,-0.4408662021160126,0.001,293,130510.984375,11344,316350,10720.264317950001,2530904,58.6,-4386.59765625,2.402405261993408,,
8637,-0.020384937524795532,0.001,293,186646.703125,11348,316378,10723.83149127,2531128,58.32,-4603.04736328125,2.412912368774414,,
8638,-0.042480938136577606,0.001,293,94076.453125,11352,316404,10728.930172049999,2531336,57.85,-4770.0283203125,2.4280664920806885,,
8638,-0.4015626311302185,0.001,293,145906.875,11356,316426,10732.458832990002,2531512,58.07,-4534.724609375,2.4373457431793213,,
8639,0.10154358297586441,0.001,293,104650.9296875,11360,316455,10736.75919117,2531744,57.22,-4885.8310546875,2.442356586456299,,
8640,0.01602998375892639,0.001,293,93823.0859375,11364,316482,10738.2257381,2531960,56.45,-4803.736328125,2.4434611797332764,,
8640,-0.16390198469161987,0.001,293,111911.9375,11368,316517,10743.054390720003,2532240,55.95,-4989.9326171875,2.4371347427368164,,
8641,0.006426302716135979,0.001,293,142166.3125,11372,316544,10744.58992788,2532456,55.53,-5010.693359375,2.4394638538360596,,
8642,0.40486574172973633,0.001,293,70101.5234375,11376,316567,10746.57083215,2532640,55.2,-5104.79931640625,2.4412739276885986,,
8643,0.20380252599716187,0.001,293,101438.15625,11380,316600,10711.907317940002,2532904,58.23,-4924.6904296875,2.4374287128448486,,
8644,-0.3055057227611542,0.001,293,113257.1875,11384,316639,10716.85815446,2533216,57.68,-4585.38916015625,2.4341347217559814,,
8645,-0.11065268516540527,0.001,293,109109.0859375,11388,316654,10717.766866240001,2533336,57.83,-4706.8818359375,2.4357738494873047,,
8646,0.2322627753019333,0.001,293,128624.890625,11392,316688,10738.86995038,2533608,55.18,-4672.560546875,2.4359986782073975,,
8646,-0.09034896641969681,0.001,293,81217.21875,11396,316717,10744.547436879999,2533840,54.71,-4502.33154296875,2.4233787059783936,,
8647,0.2985282242298126,0.001,293,87043.84375,11400,316735,10743.60272292,2533984,56.17,-4720.37451171875,2.417905330657959,,
8647,-0.20441050827503204,0.001,293,80461.75,11404,316763,10752.72996456,2534208,55.13,-4978.40869140625,2.407357931137085,,
8648,0.009164318442344666,0.001,293,115543.21875,11408,316798,10762.38324762,2534488,54.29,-4977.6103515625,2.402665853500366,,
8648,-0.3588762879371643,0.001,293,90931.6171875,11412,316822,10766.585832200002,2534680,55.24,-4701.2353515625,2.4009594917297363,,
8649,0.08245301246643066,0.001,293,118727.0625,11416,316857,10768.288858419999,2534960,55.07,-4815.021484375,2.411031484603882,,
8650,0.38635730743408203,0.001,293,114463.2890625,11420,316883,10767.49022327,2535168,55.09,-4812.0810546875,2.4190282821655273,,
8650,-0.5236791372299194,0.001,293,91103.2421875,11424,316912,10769.719746939998,2535400,55.88,-4823.80517578125,2.4303417205810547,,
8651,0.128842294216156,0.001,293,139880.71875,11428,316925,10770.037910430001,2535504,56.22,-4604.1181640625,2.437439203262329,,
8652,0.11738412082195282,0.001,293,75599.28125,11432,316973,10765.959012500001,2535888,57.05,-4968.595703125,2.4476497173309326,,
8652,0.31260162591934204,0.001,293,84366.234375,11436,316988,10767.44322113,2536008,57.46,-4891.08056640625,2.4456946849823,,
8653,-0.19709306955337524,0.001,293,90753.984375,11440,317026,10765.77637633,2536312,57.21,-4401.06689453125,2.4493844509124756,,
8653,0.04114855080842972,0.001,293,128779.625,11444,317049,10763.70868282,2536496,57.25,-4831.5380859375,2.4565699100494385,,
8654,0.6665258407592773,0.001,293,116572.7578125,11448,317072,10762.13855101,2536680,56.71,-4996.75048828125,2.454714059829712,,
8655,-0.00955820083618164,0.001,293,99177.765625,11452,317094,10765.69184775,2536856,56.72,-4739.0380859375,2.4488141536712646,,
8656,-0.11763130128383636,0.001,293,76520.3671875,11456,317129,10766.54784467,2537136,56.61,-4541.8017578125,2.4422199726104736,,
8657,0.12735339999198914,0.001,293,90695.9375,11460,317165,10764.34746028,2537424,57.25,-4909.150390625,2.4283933639526367,,
8657,-0.2270658314228058,0.001,293,91532.703125,11464,317186,10760.493116939999,2537592,57.48,-4840.66796875,2.420809507369995,,
8658,-0.08179322630167007,0.001,293,141270.515625,11468,317246,10745.590917200001,2538072,60.66,-4916.560546875,2.4155588150024414,,
8659,-0.032070040702819824,0.001,293,93582.640625,11472,317266,10744.671031740001,2538232,61.25,-4449.55859375,2.417281150817871,,
8660,0.3574395477771759,0.001,293,86098.40625,11476,317328,10721.680173630002,2538728,62.36,-5144.7001953125,2.413667917251587,,
8661,-0.009797900915145874,0.001,293,147848.4375,11480,317351,10773.702202160002,2538912,58.68,-4778.298828125,2.4041872024536133,,
8662,-0.03227218985557556,0.001,293,93986.5234375,11484,317388,10584.322410629999,2539208,58.95,-4969.3505859375,2.3986809253692627,,
8662,0.18048304319381714,0.001,293,118462.0703125,11488,317421,10585.53733891,2539472,59.13,-4712.89794921875,2.394947052001953,,
8663,-0.13576284050941467,0.001,293,84350.21875,11492,317460,10584.120457279998,2539784,60.23,-4832.060546875,2.3866124153137207,,
8664,0.041676878929138184,0.001,293,98935.890625,11492,317487,10584.120457279998,2540000,60.23,-4840.8662109375,2.38315749168396,,
,,,,,,,,2540000,,,,10871.6733274,43.2
8665,0.24194645881652832,0.001,293,72322.90625,11496,317518,10540.17485196,2540248,63.74,-5128.2041015625,2.372405767440796,,
8666,0.42678120732307434,0.001,293,142462.9375,11500,317541,10546.712319979999,2540432,63.71,-5051.5302734375,2.3701817989349365,,
8667,-0.34435373544692993,0.001,293,95567.4453125,11504,317574,10374.41886039,2540696,64.57,-5073.130859375,2.3704092502593994,,
8667,-0.19520995020866394,0.001,293,97362.953125,11508,317615,10375.652617200001,2541024,66.01,-5001.3671875,2.396484375,,
8668,-0.12861259281635284,0.001,293,85803.0234375,11512,317648,10375.109945559998,2541288,66.07,-4922.6669921875,2.4080810546875,,
8669,-0.11533179879188538,0.001,293,111138.34375,11516,317676,10373.87567107,2541512,65.64,-5166.8544921875,2.409149646759033,,
8669,0.16494081914424896,0.001,293,67569.7265625,11520,317709,10363.547844949999,2541776,65.74,-4750.083984375,2.408297300338745,,
8670,-0.07102660834789276,0.001,293,73116.875,11524,317723,10356.25889801,2541888,65.61,-4981.18603515625,2.4061028957366943,,
8670,0.04336961731314659,0.001,293,57419.2109375,11528,317754,10357.787107270002,2542136,65.54,-4857.15869140625,2.400996446609497,,
8671,-0.32677945494651794,0.001,293,68137.65625,11532,317786,10364.44459367,2542392,65.09,-4871.60693359375,2.402987003326416,,
8672,-0.026447318494319916,0.001,293,97549.4296875,11536,317805,10362.113491769998,2542544,64.98,-4862.27099609375,2.4117071628570557,,
8673,-0.20156556367874146,0.001,293,104447.921875,11540,317827,10365.14950468,2542720,65.41,-5057.15283203125,2.4235622882843018,,
8673,0.10685916244983673,0.001,293,87015.640625,11544,317864,10366.56363832,2543016,65.46,-4764.28515625,2.4438440799713135,,
8674,-0.0956176370382309,0.001,293,83160.0703125,11548,317889,10361.80508971,2543216,66.28,-4983.677734375,2.4563539028167725,,
8675,-0.06262210011482239,0.001,293,141147.1875,11552,317934,10360.803417509998,2543576,66.86,-4721.8681640625,2.479661703109741,,
8676,0.0879649817943573,0.001,293,151388.15625,11556,317960,10352.227541279997,2543784,68.83,-4685.3369140625,2.4935426712036133,,
8677,0.3361872434616089,0.001,293,48565.9609375,11560,317994,10353.211954389999,2544056,69.06,-4789.8056640625,2.5044286251068115,,
8677,0.06751416623592377,0.001,293,79943.671875,11564,318026,10351.22033561,2544312,69.13,-4748.35400390625,2.505927085876465,,
8678,-0.18845917284488678,0.001,293,163467.8125,11568,318055,10362.76434519,2544544,66.55,-4635.6640625,2.506014108657837,,
8678,-0.21781514585018158,0.001,293,117682.4453125,11572,318071,10364.38561307,2544672,65.74,-4709.224609375,2.505574941635132,,
8679,-0.4120669364929199,0.001,293,153249.578125,11576,318114,10389.371238840002,2545016,64.0,-4680.392578125,2.511754035949707,,
8680,0.02785937488079071,0.001,293,78395.296875,11580,318135,10389.331342860001,2545184,64.25,-4758.365234375,2.518470287322998,,
8680,0.04257472604513168,0.001,293,75065.2109375,11584,318156,10578.129564249999,2545352,63.56,-5026.9853515625,2.5268962383270264,,
8681,-0.282396137714386,0.001,293,111935.65625,11588,318175,10578.04859524,2545504,63.91,-4715.03515625,2.5334763526916504,,
8682,-0.12838158011436462,0.001,293,119338.34375,11592,318199,10577.258696390001,2545696,63.15,-4794.802734375,2.5374667644500732,,
8682,-0.6913145780563354,0.001,293,83899.671875,11596,318229,10623.607359560001,2545936,59.14,-4243.05126953125,2.539832592010498,,
8683,-0.19778090715408325,0.001,293,81401.265625,11600,318248,10629.655680939999,2546088,57.37,-4856.31591796875,2.544586420059204,,
8684,-0.012043982744216919,0.001,293,115353.4609375,11604,318280,10799.16374606,2546344,56.49,-4770.34765625,2.5389299392700195,,
8684,0.2901042699813843,0.001,293,493782.34375,11608,318301,10790.087968419997,2546512,56.08,-4903.21435546875,2.5295557975769043,,
8685,-0.3387630879878998,0.001,293,91044.6484375,11612,318331,10788.94724312,2546752,54.67,-4758.5263671875,2.5168397426605225,,
8685,0.214608833193779,0.001,293,85904.328125,11616,318346,10789.33212192,2546872,54.71,-4602.1865234375,2.512082576751709,,
8687,0.05845699831843376,0.001,293,121879.5,11620,318394,10799.02087387,2547256,54.25,-5023.09716796875,2.4983408451080322,,
8687,0.21692979335784912,0.001,293,103384.28125,11624,318418,10803.38377587,2547448,54.48,-4984.64208984375,2.491560697555542,,
8687,-0.054402709007263184,0.001,293,122645.609375,11628,318432,10803.784202089999,2547560,55.06,-4900.099609375,2.488621473312378,,
8688,-0.27414703369140625,0.001,293,79654.296875,11632,318479,10801.283622250003,2547936,54.87,-4832.28076171875,2.4652538299560547,,
8689,-0.1010970026254654,0.001,293,96821.828125,11636,318499,10803.79443378,2548096,55.27,-5287.41796875,2.458310604095459,,
8690,0.15889130532741547,0.001,293,116932.984375,11640,318545,10797.774599740002,2548464,55.98,-4662.6865234375,2.4455220699310303,,
8691,0.2744617462158203,0.001,293,115936.84375,11644,318573,10797.06468371,2548688,56.05,-4831.2255859375,2.4320478439331055,,
8692,-0.23168809711933136,0.001,293,256654.328125,11648,318602,10796.386222390001,2548920,56.26,-5142.34619140625,2.415879726409912,,
8692,0.1759321093559265,0.001,293,247510.125,11652,318617,10797.65717865,2549040,56.65,-5116.3388671875,2.413041353225708,,
8693,-0.020897213369607925,0.001,293,79320.4921875,11656,318653,10806.809638130002,2549328,55.07,-4858.17138671875,2.4122140407562256,,
8694,0.10901510715484619,0.001,293,116187.3671875,11660,318679,10804.160155540001,2549536,54.46,-5148.77294921875,2.4101531505584717,,
8695,0.11963684111833572,0.001,293,74495.7421875,11663,318737,10803.36553087,2550000,54.65,-4552.4072265625,2.413320541381836,,
,,,,,,,,2550000,,,,10715.331724200001,50.0
8696,0.20339486002922058,0.001,293,91237.5546875,11664,318739,10807.09486428,2550016,54.39,-4755.474609375,2.4131948947906494,,
8697,0.1448168009519577,0.001,293,127096.109375,11668,318771,10806.688054469998,2550272,55.3,-4471.541015625,2.403618812561035,,
8698,0.1621587872505188,0.001,293,112872.09375,11672,318809,10804.448401669999,2550576,55.97,-4874.0458984375,2.376215934753418,,
8699,-0.05156783387064934,0.001,293,123862.875,11676,318838,10799.57189622,2550808,57.29,-4680.03662109375,2.3490662574768066,,
8699,0.3814508616924286,0.001,293,74865.171875,11680,318855,10802.119421579999,2550944,56.45,-5180.208984375,2.3362655639648438,,
8700,-0.6218260526657104,0.001,293,172005.46875,11684,318886,10801.928285319998,2551192,56.15,-4317.85107421875,2.314570903778076,,
